id,Weekly_Sales
35_52_2012-11-02 ,1463.16625
35_52_2012-11-09 ,1339.6222
35_52_2012-11-16 ,1484.94545
35_52_2012-11-23 ,2881.75155
35_52_2012-11-30 ,1895.1648
35_52_2012-12-07 ,1970.97265
35_52_2012-12-14 ,2041.5188
35_52_2012-12-21 ,2322.4422
35_52_2012-12-28 ,1667.0912
35_52_2013-01-04 ,1152.66605
35_52_2013-01-11 ,1089.9126
35_52_2013-01-18 ,1032.9382
35_52_2013-01-25 ,1036.7577
35_52_2013-02-01 ,1543.556998
35_52_2013-02-08 ,1784.7865
35_52_2013-02-15 ,1503.68015
35_52_2013-02-22 ,1511.0042
35_52_2013-03-01 ,1431.21085
35_52_2013-03-08 ,1458.28955
35_52_2013-03-15 ,1471.8247
35_52_2013-03-22 ,1533.5685
35_52_2013-03-29 ,1587.2632
35_52_2013-04-05 ,1560.18445
35_52_2013-04-12 ,1384.5058
35_52_2013-04-19 ,1428.94845
35_52_2013-04-26 ,1465.6903
35_52_2013-05-03 ,1538.67325
35_52_2013-05-10 ,1550.39975
35_52_2013-05-17 ,1602.38665
35_52_2013-05-24 ,1746.724949
35_52_2013-05-31 ,1576.6366
35_52_2013-06-07 ,1519.56285
35_52_2013-06-14 ,1606.90225
35_52_2013-06-21 ,1520.821
35_52_2013-06-28 ,1507.73
35_52_2013-07-05 ,1645.207199
35_52_2013-07-12 ,1625.552549
35_52_2013-07-19 ,1481.3782
35_52_2013-07-26 ,1398.56985
35_54_2012-11-02 ,967.6065875
35_54_2012-11-09 ,2032.992623
35_54_2012-11-16 ,1107.173836
35_54_2012-11-23 ,1975.57983
35_54_2012-11-30 ,2271.61067
35_54_2012-12-07 ,4076.084446
35_54_2012-12-14 ,2424.004574
35_54_2012-12-21 ,3071.569568
35_54_2012-12-28 ,1237.545136
35_54_2013-01-11 ,2457.542817
35_54_2013-01-18 ,2865.601361
35_54_2013-01-25 ,2398.757268
35_54_2013-02-01 ,4571.834188
35_54_2013-02-15 ,1127.673936
35_54_2013-02-22 ,2246.68487
35_54_2013-03-08 ,4239.551342
35_54_2013-03-15 ,1625.50583
35_54_2013-03-22 ,1069.685939
35_54_2013-04-05 ,2010.804826
35_54_2013-04-12 ,1961.947676
35_54_2013-05-10 ,667.4372932
35_54_2013-05-17 ,643.7146932
35_54_2013-05-24 ,728.4424432
35_54_2013-05-31 ,799.3644909
35_54_2013-06-14 ,599.2801943
35_54_2013-07-05 ,1801.367277
35_54_2013-07-19 ,605.4764932
35_54_2013-07-26 ,2068.755823
35_55_2012-11-02 ,11157.03285
35_55_2012-11-09 ,22205.1901
35_55_2012-11-16 ,17989.72235
35_55_2012-11-23 ,31703.42995
35_55_2012-11-30 ,28582.18325
35_55_2012-12-07 ,21930.1975
35_55_2012-12-14 ,28199.2179
35_55_2012-12-21 ,40319.86565
35_55_2012-12-28 ,18733.4684
35_55_2013-01-04 ,8115.70055
35_55_2013-01-11 ,7831.17685
35_55_2013-01-18 ,7192.51195
35_55_2013-01-25 ,7613.18135
35_55_2013-02-01 ,10014.38575
35_55_2013-02-08 ,13044.8699
35_55_2013-02-15 ,11354.62205
35_55_2013-02-22 ,10420.4852
35_55_2013-03-01 ,10086.8747
35_55_2013-03-08 ,9775.90605
35_55_2013-03-15 ,9961.16145
35_55_2013-03-22 ,9920.1011
35_55_2013-03-29 ,10107.2525
35_55_2013-04-05 ,10195.75575
35_55_2013-04-12 ,8514.0859
35_55_2013-04-19 ,8401.35605
35_55_2013-04-26 ,8522.853
35_55_2013-05-03 ,7983.4422
35_55_2013-05-10 ,8492.69505
35_55_2013-05-17 ,8067.65745
35_55_2013-05-24 ,8458.43485
35_55_2013-05-31 ,8036.85025
35_55_2013-06-07 ,7922.75225
35_55_2013-06-14 ,8078.2793
35_55_2013-06-21 ,8346.54225
35_55_2013-06-28 ,8101.9419
35_55_2013-07-05 ,8167.51525
35_55_2013-07-12 ,7957.32805
35_55_2013-07-19 ,7930.82275
35_55_2013-07-26 ,7717.4948
35_56_2012-11-02 ,3562.227555
35_56_2012-11-09 ,5261.551633
35_56_2012-11-16 ,3649.336505
35_56_2012-11-23 ,2186.814777
35_56_2012-11-30 ,2442.684673
35_56_2012-12-07 ,1272.523491
35_56_2012-12-14 ,916.5641955
35_56_2012-12-21 ,1173.366542
35_56_2012-12-28 ,4737.935289
35_56_2013-01-11 ,517.6701977
35_56_2013-01-18 ,401.74245
35_56_2013-01-25 ,569.8574977
35_56_2013-02-01 ,482.2902
35_56_2013-02-08 ,821.0948489
35_56_2013-02-15 ,967.9606977
35_56_2013-02-22 ,946.4275989
35_56_2013-03-01 ,1103.440099
35_56_2013-03-08 ,1099.605149
35_56_2013-03-15 ,1777.054742
35_56_2013-03-22 ,1505.782597
35_56_2013-03-29 ,1570.340897
35_56_2013-04-05 ,1698.288645
35_56_2013-04-12 ,1746.643848
35_56_2013-04-19 ,1695.909548
35_56_2013-04-26 ,1894.362797
35_56_2013-05-03 ,1887.549791
35_56_2013-05-10 ,1777.334892
35_56_2013-05-17 ,1194.697649
35_56_2013-05-24 ,1463.576642
35_56_2013-05-31 ,1316.991693
35_56_2013-06-07 ,859.7838977
35_56_2013-06-14 ,1364.440941
35_56_2013-06-21 ,873.8838966
35_56_2013-06-28 ,992.3127932
35_56_2013-07-05 ,1189.052389
35_56_2013-07-12 ,570.2484966
35_56_2013-07-19 ,676.0128443
35_56_2013-07-26 ,597.5076466
35_58_2012-11-02 ,2388.689349
35_58_2012-11-09 ,2849.825043
35_58_2012-11-16 ,2429.440048
35_58_2012-11-23 ,3343.727898
35_58_2012-11-30 ,2988.271449
35_58_2012-12-07 ,3422.19395
35_58_2012-12-14 ,3689.942595
35_58_2012-12-21 ,4779.104244
35_58_2012-12-28 ,2429.7426
35_58_2013-01-04 ,1606.4379
35_58_2013-01-11 ,1480.98215
35_58_2013-01-18 ,1195.2846
35_58_2013-01-25 ,1422.00515
35_58_2013-02-01 ,1871.879698
35_58_2013-02-08 ,7666.67576
35_58_2013-02-15 ,1802.1123
35_58_2013-02-22 ,1814.3464
35_58_2013-03-01 ,1738.803249
35_58_2013-03-08 ,1727.8918
35_58_2013-03-15 ,1774.1044
35_58_2013-03-22 ,1853.615648
35_58_2013-03-29 ,1681.756348
35_58_2013-04-05 ,1612.747949
35_58_2013-04-12 ,1732.913
35_58_2013-04-19 ,1755.37765
35_58_2013-04-26 ,1841.922548
35_58_2013-05-03 ,2154.336845
35_58_2013-05-10 ,2352.961545
35_58_2013-05-17 ,2458.664847
35_58_2013-05-24 ,2507.254097
35_58_2013-05-31 ,2266.197347
35_58_2013-06-07 ,2548.139348
35_58_2013-06-14 ,2590.503497
35_58_2013-06-21 ,2805.791648
35_58_2013-06-28 ,2642.054798
35_58_2013-07-05 ,2722.070745
35_58_2013-07-12 ,2662.655549
35_58_2013-07-19 ,2628.570048
35_58_2013-07-26 ,2172.709798
35_59_2012-11-02 ,1942.235275
35_59_2012-11-09 ,1998.896078
35_59_2012-11-16 ,2299.012025
35_59_2012-11-23 ,3319.393785
35_59_2012-11-30 ,3012.528789
35_59_2012-12-07 ,3251.779849
35_59_2012-12-14 ,6602.6978
35_59_2012-12-21 ,7387.6834
35_59_2012-12-28 ,8983.575599
35_59_2013-01-04 ,1177.841788
35_59_2013-01-11 ,1337.286683
35_59_2013-01-18 ,1276.440384
35_59_2013-01-25 ,1921.765625
35_59_2013-02-01 ,1517.029881
35_59_2013-02-08 ,4852.369186
35_59_2013-02-15 ,3288.620455
35_59_2013-02-22 ,4764.784284
35_59_2013-03-01 ,4357.36944
35_59_2013-03-08 ,4452.693639
35_59_2013-03-15 ,4222.939042
35_59_2013-03-22 ,4502.230939
35_59_2013-03-29 ,5892.385421
35_59_2013-04-05 ,4543.046239
35_59_2013-04-12 ,3695.10325
35_59_2013-04-19 ,3611.626901
35_59_2013-05-03 ,3910.070398
35_59_2013-05-10 ,2822.166213
35_59_2013-05-17 ,2561.514716
35_59_2013-05-24 ,4093.181747
35_59_2013-05-31 ,3718.1253
35_59_2013-06-14 ,5726.598773
35_59_2013-06-21 ,3102.824809
35_59_2013-06-28 ,3086.944759
35_59_2013-07-05 ,4077.188197
35_59_2013-07-12 ,2382.553368
35_59_2013-07-19 ,2540.359416
35_59_2013-07-26 ,2763.028413
35_60_2012-11-02 ,84.83795
35_60_2012-11-09 ,84.82435
35_60_2012-11-16 ,85.73985
35_60_2012-11-23 ,85.51015
35_60_2012-11-30 ,120.4984
35_60_2012-12-07 ,151.78105
35_60_2012-12-14 ,153.98165
35_60_2012-12-21 ,213.04495
35_60_2012-12-28 ,96.09095
35_60_2013-01-04 ,77.809
35_60_2013-01-11 ,67.46225
35_60_2013-01-18 ,72.41455
35_60_2013-01-25 ,82.32005
35_60_2013-02-01 ,93.88875
35_60_2013-02-08 ,141.6868
35_60_2013-02-15 ,90.2931
35_60_2013-02-22 ,86.47965
35_60_2013-03-01 ,74.1118
35_60_2013-03-08 ,83.05185
35_60_2013-03-15 ,74.1407
35_60_2013-03-22 ,90.1784
35_60_2013-03-29 ,94.8186
35_60_2013-04-05 ,84.32205
35_60_2013-04-12 ,85.07165
35_60_2013-04-19 ,95.6438
35_60_2013-04-26 ,87.529
35_60_2013-05-03 ,108.9124
35_60_2013-05-10 ,103.66825
35_60_2013-05-17 ,105.55075
35_60_2013-05-24 ,116.97105
35_60_2013-05-31 ,105.6189
35_60_2013-06-07 ,115.7295
35_60_2013-06-14 ,108.28395
35_60_2013-06-21 ,110.3662
35_60_2013-06-28 ,99.4332
35_60_2013-07-05 ,122.45885
35_60_2013-07-12 ,101.4568
35_60_2013-07-19 ,98.57195
35_60_2013-07-26 ,89.8789
35_67_2012-11-02 ,5186.6318
35_67_2012-11-09 ,5135.80145
35_67_2012-11-16 ,5161.25355
35_67_2012-11-23 ,5996.935
35_67_2012-11-30 ,5771.925
35_67_2012-12-07 ,7055.51245
35_67_2012-12-14 ,9128.1388
35_67_2012-12-21 ,14302.8846
35_67_2012-12-28 ,6191.685692
35_67_2013-01-04 ,4150.041347
35_67_2013-01-11 ,3902.473099
35_67_2013-01-18 ,3774.97435
35_67_2013-01-25 ,3706.60015
35_67_2013-02-01 ,5466.64455
35_67_2013-02-08 ,6288.4582
35_67_2013-02-15 ,6528.1117
35_67_2013-02-22 ,4817.5109
35_67_2013-03-01 ,4699.02935
35_67_2013-03-08 ,4678.1007
35_67_2013-03-15 ,4797.8476
35_67_2013-03-22 ,5137.1639
35_67_2013-03-29 ,5052.6121
35_67_2013-04-05 ,5017.27215
35_67_2013-04-12 ,5045.8133
35_67_2013-04-19 ,5090.1798
35_67_2013-04-26 ,5017.04815
35_67_2013-05-03 ,6245.48025
35_67_2013-05-10 ,6231.8163
35_67_2013-05-17 ,6007.32085
35_67_2013-05-24 ,5874.6329
35_67_2013-05-31 ,6022.7299
35_67_2013-06-07 ,5868.0716
35_67_2013-06-14 ,5978.45665
35_67_2013-06-21 ,6247.20525
35_67_2013-06-28 ,5351.7815
35_67_2013-07-05 ,5198.65895
35_67_2013-07-12 ,4660.6858
35_67_2013-07-19 ,4576.4055
35_67_2013-07-26 ,4402.51805
35_71_2012-11-02 ,10283.67045
35_71_2012-11-09 ,12200.43295
35_71_2012-11-16 ,10841.62675
35_71_2012-11-23 ,21543.64785
35_71_2012-11-30 ,15829.89555
35_71_2012-12-07 ,11996.19045
35_71_2012-12-14 ,12918.3556
35_71_2012-12-21 ,18127.72845
35_71_2012-12-28 ,15265.12735
35_71_2013-01-04 ,9507.58535
35_71_2013-01-11 ,9623.32035
35_71_2013-01-18 ,9390.4889
35_71_2013-01-25 ,8849.84035
35_71_2013-02-01 ,14040.5268
35_71_2013-02-08 ,14569.27985
35_71_2013-02-15 ,14972.6661
35_71_2013-02-22 ,13464.2695
35_71_2013-03-01 ,13326.39475
35_71_2013-03-08 ,13520.16915
35_71_2013-03-15 ,12442.3995
35_71_2013-03-22 ,12909.6377
35_71_2013-03-29 ,12256.36745
35_71_2013-04-05 ,12060.30605
35_71_2013-04-12 ,11078.805
35_71_2013-04-19 ,10987.4546
35_71_2013-04-26 ,10973.9875
35_71_2013-05-03 ,11464.28685
35_71_2013-05-10 ,11713.2193
35_71_2013-05-17 ,12957.89305
35_71_2013-05-24 ,12409.544
35_71_2013-05-31 ,11393.8582
35_71_2013-06-07 ,11721.0702
35_71_2013-06-14 ,11575.0585
35_71_2013-06-21 ,12990.09845
35_71_2013-06-28 ,11295.1303
35_71_2013-07-05 ,11785.7304
35_71_2013-07-12 ,12077.0514
35_71_2013-07-19 ,11589.8435
35_71_2013-07-26 ,11023.38075
35_72_2012-11-02 ,82659.56075
35_72_2012-11-09 ,88204.7663
35_72_2012-11-16 ,86029.57885
35_72_2012-11-23 ,551867.5145
35_72_2012-11-30 ,120822.5478
35_72_2012-12-07 ,98099.4956
35_72_2012-12-14 ,101371.3295
35_72_2012-12-21 ,140760.1321
35_72_2012-12-28 ,98488.28295
35_72_2013-01-04 ,62716.3888
35_72_2013-01-11 ,60153.23405
35_72_2013-01-18 ,60730.4689
35_72_2013-01-25 ,66782.21395
35_72_2013-02-01 ,93370.25285
35_72_2013-02-08 ,102453.4795
35_72_2013-02-15 ,94018.6431
35_72_2013-02-22 ,94995.4842
35_72_2013-03-01 ,87269.2823
35_72_2013-03-08 ,89386.15735
35_72_2013-03-15 ,79112.37375
35_72_2013-03-22 ,82208.361
35_72_2013-03-29 ,78118.62425
35_72_2013-04-05 ,74678.49415
35_72_2013-04-12 ,68015.1169
35_72_2013-04-19 ,69172.54425
35_72_2013-04-26 ,71526.9707
35_72_2013-05-03 ,74564.15515
35_72_2013-05-10 ,71089.91545
35_72_2013-05-17 ,71653.34975
35_72_2013-05-24 ,70785.14025
35_72_2013-05-31 ,70482.6756
35_72_2013-06-07 ,73185.42925
35_72_2013-06-14 ,72385.26305
35_72_2013-06-21 ,73188.89495
35_72_2013-06-28 ,69794.9973
35_72_2013-07-05 ,73300.96875
35_72_2013-07-12 ,72614.66265
35_72_2013-07-19 ,71303.371
35_72_2013-07-26 ,73906.3916
35_74_2012-11-02 ,18727.3357
35_74_2012-11-09 ,18259.85275
35_74_2012-11-16 ,18587.18405
35_74_2012-11-23 ,28510.254
35_74_2012-11-30 ,20053.7182
35_74_2012-12-07 ,17628.55345
35_74_2012-12-14 ,18315.7101
35_74_2012-12-21 ,23261.8063
35_74_2012-12-28 ,19379.5344
35_74_2013-01-04 ,17806.74005
35_74_2013-01-11 ,17530.4566
35_74_2013-01-18 ,16655.64185
35_74_2013-01-25 ,15705.5929
35_74_2013-02-01 ,18970.28495
35_74_2013-02-08 ,19522.65885
35_74_2013-02-15 ,19364.1581
35_74_2013-02-22 ,19450.9841
35_74_2013-03-01 ,19760.0082
35_74_2013-03-08 ,19452.4276
35_74_2013-03-15 ,19395.03435
35_74_2013-03-22 ,19908.44975
35_74_2013-03-29 ,19730.1831
35_74_2013-04-05 ,19978.7966
35_74_2013-04-12 ,19384.16335
35_74_2013-04-19 ,19411.01155
35_74_2013-04-26 ,19109.9896
35_74_2013-05-03 ,19974.96155
35_74_2013-05-10 ,20006.07675
35_74_2013-05-17 ,20432.38205
35_74_2013-05-24 ,22452.89985
35_74_2013-05-31 ,21801.4218
35_74_2013-06-07 ,23393.3307
35_74_2013-06-14 ,22267.79595
35_74_2013-06-21 ,23398.7882
35_74_2013-06-28 ,22470.89345
35_74_2013-07-05 ,22979.7643
35_74_2013-07-12 ,23370.6882
35_74_2013-07-19 ,23168.92665
35_74_2013-07-26 ,22393.1021
35_79_2012-11-02 ,24485.19675
35_79_2012-11-09 ,23173.3791
35_79_2012-11-16 ,23141.3354
35_79_2012-11-23 ,26295.8173
35_79_2012-11-30 ,23825.03185
35_79_2012-12-07 ,24595.2308
35_79_2012-12-14 ,24635.62325
35_79_2012-12-21 ,27598.3335
35_79_2012-12-28 ,20226.1307
35_79_2013-01-04 ,19697.24585
35_79_2013-01-11 ,19187.73205
35_79_2013-01-18 ,18927.2247
35_79_2013-01-25 ,19392.782
35_79_2013-02-01 ,23678.19775
35_79_2013-02-08 ,23833.0438
35_79_2013-02-15 ,23202.7032
35_79_2013-02-22 ,23160.8248
35_79_2013-03-01 ,23377.0077
35_79_2013-03-08 ,23563.38145
35_79_2013-03-15 ,23611.71855
35_79_2013-03-22 ,23589.47965
35_79_2013-03-29 ,23853.61045
35_79_2013-04-05 ,24149.44255
35_79_2013-04-12 ,22678.17615
35_79_2013-04-19 ,23011.8825
35_79_2013-04-26 ,22910.3891
35_79_2013-05-03 ,24526.7934
35_79_2013-05-10 ,24669.126
35_79_2013-05-17 ,25280.94795
35_79_2013-05-24 ,25733.74995
35_79_2013-05-31 ,24931.30605
35_79_2013-06-07 ,25517.51235
35_79_2013-06-14 ,25307.39515
35_79_2013-06-21 ,25614.13235
35_79_2013-06-28 ,25152.9283
35_79_2013-07-05 ,25931.09755
35_79_2013-07-12 ,25543.73715
35_79_2013-07-19 ,24952.1222
35_79_2013-07-26 ,23758.93105
35_80_2012-11-02 ,5800.704719
35_80_2012-11-09 ,3715.222501
35_80_2012-11-16 ,3401.591555
35_80_2012-11-23 ,1292.349935
35_80_2012-11-30 ,633.0606443
35_80_2012-12-07 ,257.4852
35_80_2012-12-14 ,517.1913955
35_80_2012-12-21 ,1617.775182
35_80_2012-12-28 ,2011.252224
35_80_2013-01-04 ,303.3583489
35_80_2013-01-11 ,261.6146989
35_80_2013-01-18 ,261.1808977
35_80_2013-01-25 ,89.78975
35_80_2013-02-01 ,923.8606887
35_80_2013-02-08 ,3285.331409
35_80_2013-02-15 ,2105.169524
35_80_2013-02-22 ,4353.071341
35_80_2013-03-01 ,4280.820493
35_80_2013-03-08 ,2952.385461
35_80_2013-03-15 ,3701.671751
35_80_2013-03-22 ,4429.029192
35_80_2013-03-29 ,4550.494791
35_80_2013-04-05 ,3835.11765
35_80_2013-04-12 ,5912.618672
35_80_2013-04-19 ,5676.153776
35_80_2013-04-26 ,6250.294318
35_80_2013-05-03 ,7396.64235
35_80_2013-05-10 ,6992.171357
35_80_2013-05-17 ,7585.9903
35_80_2013-05-24 ,5238.284682
35_80_2013-05-31 ,5204.868235
35_80_2013-06-07 ,6822.115608
35_80_2013-06-14 ,5254.080681
35_80_2013-06-21 ,6855.490606
35_80_2013-06-28 ,7913.325094
35_80_2013-07-05 ,9069.994076
35_80_2013-07-12 ,9878.122866
35_80_2013-07-19 ,5377.949526
35_80_2013-07-26 ,4771.817836
35_81_2012-11-02 ,6679.06665
35_81_2012-11-09 ,6952.34715
35_81_2012-11-16 ,7230.55975
35_81_2012-11-23 ,6289.85795
35_81_2012-11-30 ,6215.0705
35_81_2012-12-07 ,6459.2349
35_81_2012-12-14 ,6641.49525
35_81_2012-12-21 ,6952.76245
35_81_2012-12-28 ,5812.4021
35_81_2013-01-04 ,6116.7892
35_81_2013-01-11 ,5931.8846
35_81_2013-01-18 ,5723.4356
35_81_2013-01-25 ,5927.692
35_81_2013-02-01 ,6620.5794
35_81_2013-02-08 ,7112.8194
35_81_2013-02-15 ,6929.9476
35_81_2013-02-22 ,6910.9374
35_81_2013-03-01 ,7085.3163
35_81_2013-03-08 ,7215.6582
35_81_2013-03-15 ,7074.80935
35_81_2013-03-22 ,7370.1818
35_81_2013-03-29 ,7223.9287
35_81_2013-04-05 ,7517.29445
35_81_2013-04-12 ,6842.82775
35_81_2013-04-19 ,6837.9136
35_81_2013-04-26 ,6686.95135
35_81_2013-05-03 ,6729.3283
35_81_2013-05-10 ,6705.8572
35_81_2013-05-17 ,6823.5691
35_81_2013-05-24 ,6762.0872
35_81_2013-05-31 ,6815.35075
35_81_2013-06-07 ,6966.029899
35_81_2013-06-14 ,6873.8526
35_81_2013-06-21 ,7047.7767
35_81_2013-06-28 ,6619.3669
35_81_2013-07-05 ,6957.74535
35_81_2013-07-12 ,6958.21415
35_81_2013-07-19 ,6480.5307
35_81_2013-07-26 ,6497.32955
35_82_2012-11-02 ,10927.3781
35_82_2012-11-09 ,12535.0828
35_82_2012-11-16 ,11046.4918
35_82_2012-11-23 ,13055.1528
35_82_2012-11-30 ,12818.17345
35_82_2012-12-07 ,14178.3217
35_82_2012-12-14 ,18774.2748
35_82_2012-12-21 ,33430.7086
35_82_2012-12-28 ,15194.79355
35_82_2013-01-04 ,8478.00935
35_82_2013-01-11 ,7834.06825
35_82_2013-01-18 ,7693.39965
35_82_2013-01-25 ,7674.53375
35_82_2013-02-01 ,9469.2587
35_82_2013-02-08 ,9835.07385
35_82_2013-02-15 ,9705.2693
35_82_2013-02-22 ,9971.9072
35_82_2013-03-01 ,9796.7114
35_82_2013-03-08 ,10067.97385
35_82_2013-03-15 ,9998.684
35_82_2013-03-22 ,10548.42605
35_82_2013-03-29 ,9971.12565
35_82_2013-04-05 ,9885.6844
35_82_2013-04-12 ,9721.29135
35_82_2013-04-19 ,9722.8238
35_82_2013-04-26 ,9709.97645
35_82_2013-05-03 ,10365.2281
35_82_2013-05-10 ,10172.7089
35_82_2013-05-17 ,10299.55425
35_82_2013-05-24 ,11177.86225
35_82_2013-05-31 ,10736.8929
35_82_2013-06-07 ,11801.96815
35_82_2013-06-14 ,11223.67095
35_82_2013-06-21 ,12349.8289
35_82_2013-06-28 ,10977.22235
35_82_2013-07-05 ,11593.3567
35_82_2013-07-12 ,10944.42345
35_82_2013-07-19 ,10665.7932
35_82_2013-07-26 ,11016.91245
35_83_2012-11-02 ,2073.4956
35_83_2012-11-09 ,2043.450799
35_83_2012-11-16 ,2032.0633
35_83_2012-11-23 ,2530.0767
35_83_2012-11-30 ,2611.7884
35_83_2012-12-07 ,2805.82505
35_83_2012-12-14 ,2866.3683
35_83_2012-12-21 ,3657.066049
35_83_2012-12-28 ,1704.4553
35_83_2013-01-04 ,2280.5952
35_83_2013-01-11 ,1974.18365
35_83_2013-01-18 ,1904.02435
35_83_2013-01-25 ,2306.5533
35_83_2013-02-01 ,2098.136648
35_83_2013-02-08 ,4939.884452
35_83_2013-02-15 ,1620.6869
35_83_2013-02-22 ,1859.8451
35_83_2013-03-01 ,2041.026397
35_83_2013-03-08 ,2020.40345
35_83_2013-03-15 ,2020.23515
35_83_2013-03-22 ,1909.34805
35_83_2013-03-29 ,1887.38775
35_83_2013-04-05 ,1918.11155
35_83_2013-04-12 ,1900.7353
35_83_2013-04-19 ,2007.6718
35_83_2013-04-26 ,2079.835199
35_83_2013-05-03 ,2286.524494
35_83_2013-05-10 ,2396.679643
35_83_2013-05-17 ,2398.022994
35_83_2013-05-24 ,2550.597744
35_83_2013-05-31 ,2284.588197
35_83_2013-06-07 ,2659.632695
35_83_2013-06-14 ,2634.278695
35_83_2013-06-21 ,2723.172245
35_83_2013-06-28 ,2592.360148
35_83_2013-07-05 ,2712.447197
35_83_2013-07-12 ,3045.655798
35_83_2013-07-19 ,2059.636299
35_83_2013-07-26 ,1981.167299
35_85_2012-11-02 ,1733.0017
35_85_2012-11-09 ,1874.640748
35_85_2012-11-16 ,1689.18025
35_85_2012-11-23 ,2380.99025
35_85_2012-11-30 ,2054.33295
35_85_2012-12-07 ,3090.8241
35_85_2012-12-14 ,4918.78705
35_85_2012-12-21 ,5646.5472
35_85_2012-12-28 ,2179.12725
35_85_2013-01-04 ,1640.7111
35_85_2013-01-11 ,1586.3001
35_85_2013-01-18 ,1400.89395
35_85_2013-01-25 ,1350.4276
35_85_2013-02-01 ,1520.907399
35_85_2013-02-08 ,1892.254299
35_85_2013-02-15 ,1316.97575
35_85_2013-02-22 ,1425.64435
35_85_2013-03-01 ,1410.27775
35_85_2013-03-08 ,1387.06815
35_85_2013-03-15 ,1669.280098
35_85_2013-03-22 ,1531.28775
35_85_2013-03-29 ,1573.47105
35_85_2013-04-05 ,1478.04985
35_85_2013-04-12 ,1571.6465
35_85_2013-04-19 ,1581.1564
35_85_2013-04-26 ,1618.12505
35_85_2013-05-03 ,1629.1601
35_85_2013-05-10 ,1800.8059
35_85_2013-05-17 ,2005.2075
35_85_2013-05-24 ,1980.3544
35_85_2013-05-31 ,1930.9431
35_85_2013-06-07 ,1848.8788
35_85_2013-06-14 ,1938.3466
35_85_2013-06-21 ,2040.38145
35_85_2013-06-28 ,1966.00115
35_85_2013-07-05 ,1933.3133
35_85_2013-07-12 ,1761.09075
35_85_2013-07-19 ,1769.7214
35_85_2013-07-26 ,1798.3436
35_87_2012-11-02 ,13314.52355
35_87_2012-11-09 ,12969.4584
35_87_2012-11-16 ,13076.10355
35_87_2012-11-23 ,13584.8589
35_87_2012-11-30 ,12090.1509
35_87_2012-12-07 ,12076.3994
35_87_2012-12-14 ,11842.796
35_87_2012-12-21 ,16292.6448
35_87_2012-12-28 ,11070.4621
35_87_2013-01-04 ,10253.2669
35_87_2013-01-11 ,9848.61555
35_87_2013-01-18 ,10066.3009
35_87_2013-01-25 ,9383.0148
35_87_2013-02-01 ,11715.2863
35_87_2013-02-08 ,11986.613
35_87_2013-02-15 ,12008.1208
35_87_2013-02-22 ,11061.12955
35_87_2013-03-01 ,11294.0193
35_87_2013-03-08 ,11567.8114
35_87_2013-03-15 ,11091.0114
35_87_2013-03-22 ,11585.8142
35_87_2013-03-29 ,11344.2584
35_87_2013-04-05 ,11121.755
35_87_2013-04-12 ,10863.90335
35_87_2013-04-19 ,11207.76925
35_87_2013-04-26 ,11053.8024
35_87_2013-05-03 ,11408.8512
35_87_2013-05-10 ,11372.87975
35_87_2013-05-17 ,11418.5798
35_87_2013-05-24 ,11792.0959
35_87_2013-05-31 ,11362.18315
35_87_2013-06-07 ,11805.09325
35_87_2013-06-14 ,11759.73365
35_87_2013-06-21 ,12271.3019
35_87_2013-06-28 ,11451.4323
35_87_2013-07-05 ,11867.37965
35_87_2013-07-12 ,11913.91145
35_87_2013-07-19 ,11457.6717
35_87_2013-07-26 ,11227.9787
35_90_2012-11-02 ,13047.8508
35_90_2012-11-09 ,12784.6176
35_90_2012-11-16 ,12717.21665
35_90_2012-11-23 ,12319.77055
35_90_2012-11-30 ,11711.08435
35_90_2012-12-07 ,11599.88955
35_90_2012-12-14 ,11851.9351
35_90_2012-12-21 ,13642.1487
35_90_2012-12-28 ,11025.5987
35_90_2013-01-04 ,12685.0006
35_90_2013-01-11 ,12275.0339
35_90_2013-01-18 ,12075.8453
35_90_2013-01-25 ,11910.77165
35_90_2013-02-01 ,12156.31345
35_90_2013-02-08 ,13392.09845
35_90_2013-02-15 ,12228.3427
35_90_2013-02-22 ,12260.84145
35_90_2013-03-01 ,12444.26775
35_90_2013-03-08 ,12413.62595
35_90_2013-03-15 ,12438.1777
35_90_2013-03-22 ,12789.7715
35_90_2013-03-29 ,12731.478
35_90_2013-04-05 ,12793.9481
35_90_2013-04-12 ,12226.75025
35_90_2013-04-19 ,12221.30915
35_90_2013-04-26 ,12202.57715
35_90_2013-05-03 ,12698.2105
35_90_2013-05-10 ,12694.7269
35_90_2013-05-17 ,13020.4607
35_90_2013-05-24 ,13646.11545
35_90_2013-05-31 ,13219.90835
35_90_2013-06-07 ,13272.1481
35_90_2013-06-14 ,13246.83675
35_90_2013-06-21 ,13791.57555
35_90_2013-06-28 ,13372.5702
35_90_2013-07-05 ,13338.37965
35_90_2013-07-12 ,13734.00295
35_90_2013-07-19 ,13622.5385
35_90_2013-07-26 ,12873.1553
35_91_2012-11-02 ,6670.1171
35_91_2012-11-09 ,5466.2606
35_91_2012-11-16 ,6352.62905
35_91_2012-11-23 ,6583.4805
35_91_2012-11-30 ,6591.50615
35_91_2012-12-07 ,7009.952199
35_91_2012-12-14 ,6891.03195
35_91_2012-12-21 ,7808.7127
35_91_2012-12-28 ,5728.206649
35_91_2013-01-04 ,6662.4723
35_91_2013-01-11 ,6399.14475
35_91_2013-01-18 ,6330.3323
